feature,importance
reb_med_20,0.0006869668
pts_consistency,0.0006792491
tov_med_10,0.00067195983
fg3a_med_5,0.0006542442
plus_minus_avg_5,0.0006519906
blk_log_streak,0.0006418477
ftm_streak,0.00063323334
ast_med_5,0.0006288047
blk_log_avg_5,0.0005488539
fg3m_med_20,0.0005469758
stl_log_avg_10,0.0005288344
pa_combined_med_5,0.000506584
stl_avg_20,0.00049472373
blk_avg_3,0.0004768104
reb_med_3,0.0004424302
stl_avg_3,0.00040560178
blk_log_med_20,0.00028647098
blk_log_med_3,0.0
blk_med_3,0.0
stl_log_med_20,0.0
stl_med_5,0.0
stl_log_med_3,0.0
blk_log_med_5,0.0
