feature,importance
fg3m_avg_20,0.0016503913
fg3a_avg_3,0.0016363026
plus_minus_streak,0.0015786288
stl_avg_20,0.0015387812
reb_med_5,0.0015017625
ftm_avg_3,0.0014605884
stl_med_20,0.0014430112
fg3a_med_3,0.0014059143
stl_avg_3,0.0013845287
is_home,0.0013251551
blk_log_avg_10,0.001301799
pts_avg_20,0.00129268
sb_combined_med_5,0.0012130726
b2b,0.0010273637
blk_avg_3,0.0010264441
blk_med_10,0.00059960503
blk_log_med_3,0.0
stl_med_5,0.0
blk_med_5,0.0
stl_log_med_5,0.0
blk_log_med_5,0.0
stl_log_med_20,0.0
